sample_name	APH_3___Ia	APH_3____Ib	APH_6__Id	Haemophilus_influenzae_PBP3	LpsA	Moraxella_catarrhalis_23S	Neisseria_-	Neisseria_gonorrhoeae_23S	Pasteurella_multocida_16S	ROB_-	Staphylococcus_aureus_23S	Streptococcus_pneumoniae_23S	TEM_-	blaZ	catII	farA	hmrM	rrsB+	sul2	tet_B_
ERX2260880	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False
ERX2260881	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260882	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260883	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260884	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260885	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260886	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX2260887	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260888	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260889	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260890	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260891	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260892	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX2260893	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260894	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260895	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260896	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260897	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260898	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260899	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260900	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260901	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260902	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260903	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX2260904	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260905	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX2260906	False	False	False	True	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX2260907	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260908	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260909	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260910	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX2260911	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260912	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260913	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260914	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260915	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260916	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260917	False	True	True	False	False	False	False	False	True	False	False	False	True	False	True	False	True	False	True	True
ERX2260918	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260919	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260920	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260921	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260922	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260923	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX2260924	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260925	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260926	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260927	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260928	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260929	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260930	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260931	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260932	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260933	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260934	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX2260935	True	True	True	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX2260936	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX2260937	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
