gene_family	percent_all	percent_c1	percent_c2	percent_neither	info	product	c1_samples	c2_camples	neither_samples	clusters
g01407	97.96	100.00	95.65	0	both	glycosyltransferase family 8 protein(48)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01618,GA60748_01005,GA67073_01605,GA71389_01603,GA71621_01528,GA71663_01528,GA74349_01507,GA76006_01511,GA78317_01527,GA78869_01715,GA79872_01436,GA81213_01466,GA81665_01615,GA81666_01591,GA83348_01473,GA83349_01615,GA83357_01453,GA83431_01534,GA83447_01536,GA83469_01631,GA83571_01590,GA83705_01615,GA83706_01189,GA83841_00882,GA83842A_01424,GA83842B_01598,GA83874_01357,GA83882_01427,GA87003_01597,GA87176_01629,GA87262_01452,GA87363_01617,GA87364_01542,GA87424_01574,GA87536_01508,GA87620_01532,GA87639_01458,GA87640_01433,GA87672_01240,GA87697_01615,GA87801_01535,GA87875_01601,GA91113_00384,GA91241_01597,GA91506_01596,GA91534_01356,GA91536_01306,GA95071_01502
g01439_1	97.96	100.00	95.65	0	both	phosphorylcholine transferase LicD(48)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00919,GA60748_00003,GA67073_00922,GA71389_00921,GA71621_01651,GA71663_01598,GA74349_01577,GA78317_00370,GA78869_00922,GA79872_01552,GA81213_01548,GA81566_01370,GA81665_00003,GA81666_00003,GA83348_00003,GA83349_00965,GA83357_01523,GA83431_01032,GA83447_00907,GA83469_00889,GA83571_00003,GA83705_00003,GA83706_00808,GA83841_01558,GA83842A_01002,GA83842B_00003,GA83874_01533,GA83882_00996,GA87003_00003,GA87176_00003,GA87262_00003,GA87363_00957,GA87364_01613,GA87424_01196,GA87536_00178,GA87620_01030,GA87639_01027,GA87640_01503,GA87672_00370,GA87697_00004,GA87801_00369,GA87875_01162,GA91113_01011,GA91241_00896,GA91506_01031,GA91534_01545,GA91536_01514,GA95071_01653
g01436	95.92	100.00	91.30	0	both	glucosamine-6-phosphate deaminase(47)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875		GA54827_01412,GA60748_01520,GA67073_01530,GA71389_01528,GA71621_01453,GA71663_01452,GA74349_01431,GA76006_01333,GA78317_01452,GA78869_01548,GA79872_01361,GA81213_01391,GA81566_01220,GA81665_01342,GA81666_01276,GA83348_01282,GA83349_01509,GA83357_01378,GA83431_01480,GA83447_01202,GA83469_01292,GA83571_01484,GA83705_01342,GA83706_01352,GA83841_01471,GA83842A_01379,GA83842B_01313,GA83874_01187,GA83882_01277,GA87003_01312,GA87176_01512,GA87262_01407,GA87363_01511,GA87364_01376,GA87424_01404,GA87536_01433,GA87620_01478,GA87639_01308,GA87640_01357,GA87672_01573,GA87697_01479,GA87801_01458,GA87875_01432,GA91113_01565,GA91241_01450,GA91506_01479,GA95071_01354
g01222_1	93.88	88.46	100.00	0	both	choline transport protein LicB(46)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87620,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00917,GA60748_00001,GA67073_00920,GA71389_00919,GA71621_01780,GA71663_01596,GA74349_01575,GA76006_01718,GA78317_00368,GA78869_00920,GA79872_01550,GA81213_01546,GA81566_01368,GA81665_00001,GA81666_00001,GA83348_00001,GA83349_00963,GA83357_01521,GA83431_01030,GA83447_00905,GA83469_00887,GA83571_00001,GA83705_00001,GA83706_00806,GA83841_01556,GA83842B_00001,GA83874_01531,GA83882_00994,GA87003_00001,GA87176_00001,GA87262_00001,GA87363_00955,GA87364_01611,GA87536_00176,GA87620_01028,GA87640_01501,GA87672_00368,GA87697_00002,GA87801_00367,GA87875_01160,GA91113_01009,GA91241_00894,GA91506_01029,GA91534_01543,GA91536_01512,GA95071_01651
g01222_2	91.84	88.46	95.65	0	both	choline transport protein LicB(23):DMT family transporter(22)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87363,GA87620,GA87639,GA87697,GA91113,GA91241,GA95071	GA54827,GA67073,GA71389,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00882,GA60748_01710,GA67073_00885,GA71389_00884,GA71663_01561,GA74349_01540,GA76006_01452,GA78317_00333,GA78869_00885,GA79872_01124,GA81213_01013,GA81566_01333,GA81665_01699,GA81666_01435,GA83348_01629,GA83349_01699,GA83357_01486,GA83431_01699,GA83447_01636,GA83469_01703,GA83571_01673,GA83705_01698,GA83706_01707,GA83841_01668,GA83842A_01804,GA83842B_01753,GA83874_00333,GA83882_01701,GA87003_01710,GA87176_01712,GA87363_01700,GA87364_01576,GA87536_00141,GA87620_01697,GA87639_01694,GA87640_01466,GA87672_00333,GA87697_01699,GA87801_00332,GA87875_01125,GA91113_01712,GA91241_01722,GA91534_01659,GA91536_01624,GA95071_01738
g01857	87.76	100.00	73.91	0	both	hypothetical protein(43)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA67073,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA60748_00064,GA67073_01194,GA78317_00427,GA78869_01470,GA79872_01609,GA81213_01605,GA81566_01427,GA81665_00064,GA81666_00064,GA83348_00064,GA83349_01026,GA83357_01580,GA83431_01093,GA83447_00968,GA83469_00943,GA83571_00064,GA83705_00064,GA83706_00863,GA83841_01616,GA83842A_01063,GA83842B_00064,GA83874_01590,GA83882_01057,GA87003_00064,GA87176_00064,GA87262_00064,GA87363_01018,GA87364_01670,GA87424_01257,GA87536_00235,GA87620_01091,GA87639_01088,GA87640_01560,GA87672_00427,GA87697_00065,GA87801_00426,GA87875_01219,GA91113_01072,GA91241_00957,GA91506_01092,GA91534_01602,GA91536_01571,GA95071_01808
g01234	83.67	100.00	65.22	0	both	YadA-like family protein(41)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA78317,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA60748_01162,GA78317_01126,GA79872_00669,GA81213_00558,GA81566_00461,GA81665_01108,GA81666_01041,GA83348_01077,GA83349_00806,GA83357_00721,GA83431_00872,GA83447_00772,GA83469_00535,GA83571_01112,GA83705_01108,GA83706_00360,GA83841_00726,GA83842A_00872,GA83842B_01078,GA83874_00884,GA83882_00836,GA87003_01078,GA87176_00780,GA87262_01077,GA87363_00797,GA87364_00719,GA87424_00871,GA87536_00913,GA87620_00871,GA87639_00870,GA87640_00700,GA87672_01157,GA87697_01078,GA87801_00992,GA87875_00670,GA91113_00541,GA91241_00765,GA91506_00871,GA91534_00581,GA91536_00531,GA95071_00822
g01718	83.67	100.00	65.22	0	both	site-specific DNA-methyltransferase(41)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA78317,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA60748_00066,GA78317_00429,GA79872_01611,GA81213_01607,GA81566_01429,GA81665_00066,GA81666_00066,GA83348_00066,GA83349_01028,GA83357_01582,GA83431_01095,GA83447_00970,GA83469_00945,GA83571_00066,GA83705_00066,GA83706_00865,GA83841_01618,GA83842A_01065,GA83842B_00066,GA83874_01592,GA83882_01059,GA87003_00066,GA87176_00066,GA87262_00066,GA87363_01020,GA87364_01672,GA87424_01259,GA87536_00237,GA87620_01093,GA87639_01090,GA87640_01562,GA87672_00429,GA87697_00067,GA87801_00428,GA87875_01221,GA91113_01074,GA91241_00959,GA91506_01094,GA91534_01604,GA91536_01573,GA95071_01801
g01893	81.63	96.15	65.22	0	both	hypothetical protein(40)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA78317,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA60748_00058,GA78317_00419,GA79872_01601,GA81213_01597,GA81566_01419,GA81665_00058,GA81666_00058,GA83348_00058,GA83349_01020,GA83357_01572,GA83431_01087,GA83447_00962,GA83571_00058,GA83705_00058,GA83706_01907,GA83841_01608,GA83842A_01057,GA83842B_00058,GA83874_01582,GA83882_01051,GA87003_00058,GA87176_00058,GA87262_00058,GA87363_01012,GA87364_01662,GA87424_01251,GA87536_00227,GA87620_01085,GA87639_01082,GA87640_01552,GA87672_00419,GA87697_00059,GA87801_00418,GA87875_01211,GA91113_01066,GA91241_00951,GA91506_01086,GA91534_01594,GA91536_01563,GA95071_01818
g01717	81.63	96.15	65.22	0	both	hypothetical protein(40)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA78317,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA60748_00059,GA78317_00420,GA79872_01602,GA81213_01598,GA81566_01420,GA81665_00059,GA81666_00059,GA83348_00059,GA83349_01021,GA83357_01573,GA83431_01088,GA83447_00963,GA83571_00059,GA83705_00059,GA83706_01908,GA83841_01609,GA83842A_01058,GA83842B_00059,GA83874_01583,GA83882_01052,GA87003_00059,GA87176_00059,GA87262_00059,GA87363_01013,GA87364_01663,GA87424_01252,GA87536_00228,GA87620_01086,GA87639_01083,GA87640_01553,GA87672_00420,GA87697_00060,GA87801_00419,GA87875_01212,GA91113_01067,GA91241_00952,GA91506_01087,GA91534_01595,GA91536_01564,GA95071_01819
g01693	81.63	96.15	65.22	0	both	hypothetical protein(40)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA78317,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA60748_00060,GA78317_00421,GA79872_01603,GA81213_01599,GA81566_01421,GA81665_00060,GA81666_00060,GA83348_00060,GA83349_01022,GA83357_01574,GA83431_01089,GA83447_00964,GA83571_00060,GA83705_00060,GA83706_01909,GA83841_01610,GA83842A_01059,GA83842B_00060,GA83874_01584,GA83882_01053,GA87003_00060,GA87176_00060,GA87262_00060,GA87363_01014,GA87364_01664,GA87424_01253,GA87536_00229,GA87620_01087,GA87639_01084,GA87640_01554,GA87672_00421,GA87697_00061,GA87801_00420,GA87875_01213,GA91113_01068,GA91241_00953,GA91506_01088,GA91534_01596,GA91536_01565,GA95071_01820
g01904	81.63	96.15	65.22	0	both	hypothetical protein(40)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA78317,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA60748_00061,GA78317_00422,GA79872_01604,GA81213_01600,GA81566_01422,GA81665_00061,GA81666_00061,GA83348_00061,GA83349_01023,GA83357_01575,GA83431_01090,GA83447_00965,GA83571_00061,GA83705_00061,GA83706_01910,GA83841_01611,GA83842A_01060,GA83842B_00061,GA83874_01585,GA83882_01054,GA87003_00061,GA87176_00061,GA87262_00061,GA87363_01015,GA87364_01665,GA87424_01254,GA87536_00230,GA87620_01088,GA87639_01085,GA87640_01555,GA87672_00422,GA87697_00062,GA87801_00421,GA87875_01214,GA91113_01069,GA91241_00954,GA91506_01089,GA91534_01597,GA91536_01566,GA95071_01821
g01823	79.59	96.15	60.87	0	both	hypothetical protein(39)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869,GA81566,GA83357,GA83841,GA83874,GA91534,GA91536		GA54827_00331,GA60748_00398,GA67073_00332,GA71389_00332,GA71621_00332,GA71663_00331,GA74349_00332,GA76006_00183,GA78869_00332,GA81566_00064,GA81665_00400,GA81666_00400,GA83348_00400,GA83349_00428,GA83357_00324,GA83431_00194,GA83447_00155,GA83571_00400,GA83705_00400,GA83706_00543,GA83841_00326,GA83842A_00194,GA83842B_00400,GA83874_00515,GA83882_00194,GA87003_00400,GA87176_00400,GA87262_00400,GA87363_00417,GA87424_00194,GA87620_00194,GA87639_00193,GA87697_00401,GA91113_00784,GA91241_00418,GA91506_00194,GA91534_00184,GA91536_00183,GA95071_00144
g01560	69.39	100.00	34.78	0	both	hypothetical protein(34)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01195,GA60748_00076,GA67073_01182,GA71389_01181,GA71621_01106,GA71663_01105,GA74349_01084,GA76006_00838,GA78869_01199,GA81665_00076,GA81666_00076,GA83348_00076,GA83349_01038,GA83431_01105,GA83447_00980,GA83469_00954,GA83571_00076,GA83705_00076,GA83706_00874,GA83842A_01075,GA83842B_00076,GA83882_01069,GA87003_00076,GA87176_00076,GA87262_00076,GA87363_01030,GA87424_01269,GA87620_01103,GA87639_01100,GA87697_00077,GA91113_01084,GA91241_00969,GA91506_01104,GA95071_01147
g01209_2	69.39	100.00	34.78	0	both	tail fiber protein(34)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01518,GA60748_00014,GA67073_01240,GA71389_01405,GA71621_01330,GA71663_01329,GA74349_01308,GA76006_01210,GA78869_01423,GA81665_00014,GA81666_00014,GA83348_00014,GA83349_00976,GA83431_01043,GA83447_00918,GA83469_00900,GA83571_00014,GA83705_00014,GA83706_00819,GA83842A_01013,GA83842B_00014,GA83882_01007,GA87003_00014,GA87176_00014,GA87262_00014,GA87363_00968,GA87424_01207,GA87620_01041,GA87639_01038,GA87697_00015,GA91113_01022,GA91241_00907,GA91506_01042,GA95071_01664
g01271	69.39	100.00	34.78	0	both	hypothetical protein(36)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_00007,GA60748_00072,GA67073_00007,GA71389_00007,GA71621_00008,GA71663_00007,GA74349_00007,GA76006_00856,GA78869_00007,GA81665_00072,GA81666_00072,GA83348_00072,GA83349_01034,GA83431_01101,GA83447_00976,GA83469_00950,GA83571_00072,GA83705_00072,GA83706_00870;GA83706_01935,GA83842A_01071,GA83842B_00072,GA83882_01065,GA87003_00072,GA87176_00072,GA87262_00072,GA87363_01026,GA87424_01265,GA87620_01099,GA87639_01096,GA87697_00073,GA91113_01080,GA91241_00965,GA91506_01100,GA95071_01795;GA95071_01810
g01605	69.39	100.00	34.78	0	both	AlpA family phage regulatory protein(34)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_00013,GA60748_00080,GA67073_00013,GA71389_00013,GA71621_00014,GA71663_00013,GA74349_00013,GA76006_00862,GA78869_00013,GA81665_00080,GA81666_00080,GA83348_00080,GA83349_01042,GA83431_01109,GA83447_00984,GA83469_00958,GA83571_00080,GA83705_00080,GA83706_00878,GA83842A_01079,GA83842B_00080,GA83882_01073,GA87003_00080,GA87176_00080,GA87262_00080,GA87363_01034,GA87424_01273,GA87620_01107,GA87639_01104,GA87697_00081,GA91113_01088,GA91241_00973,GA91506_01108,GA95071_01151
g01247	67.35	96.15	34.78	0	both	PBSX family phage terminase large subunit(34)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01541,GA60748_00037,GA67073_01217,GA71389_01428,GA71621_01353,GA71663_01352,GA74349_01331,GA76006_01233,(GA78869_01446:GA78869_01447),GA81665_00037,GA81666_00037,GA83348_00037,GA83349_00999,GA83431_01066,GA83447_00941,GA83571_00037,GA83705_00037,GA83706_01657,GA83842A_01036,GA83842B_00037,GA83882_01030,GA87003_00037,GA87176_00037,GA87262_00037,GA87363_00991,GA87424_01230,GA87620_01064,GA87639_01061,GA87697_00038,GA91113_01045,GA91241_00930,GA91506_01065,GA95071_01687
g01653	67.35	96.15	34.78	0	both	hypothetical protein(33)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01540,GA60748_00036,GA67073_01218,GA71389_01427,GA71621_01352,GA71663_01351,GA74349_01330,GA76006_01232,GA78869_01445,GA81665_00036,GA81666_00036,GA83348_00036,GA83349_00998,GA83431_01065,GA83447_00940,GA83571_00036,GA83705_00036,GA83706_01656,GA83842A_01035,GA83842B_00036,GA83882_01029,GA87003_00036,GA87176_00036,GA87262_00036,GA87363_00990,GA87424_01229,GA87620_01063,GA87639_01060,GA87697_00037,GA91113_01044,GA91241_00929,GA91506_01064,GA95071_01686
g01660	67.35	96.15	34.78	0	both	minor capsid protein(33)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01539,GA60748_00035,GA67073_01219,GA71389_01426,GA71621_01351,GA71663_01350,GA74349_01329,GA76006_01231,GA78869_01444,GA81665_00035,GA81666_00035,GA83348_00035,GA83349_00997,GA83431_01064,GA83447_00939,GA83571_00035,GA83705_00035,GA83706_01655,GA83842A_01034,GA83842B_00035,GA83882_01028,GA87003_00035,GA87176_00035,GA87262_00035,GA87363_00989,GA87424_01228,GA87620_01062,GA87639_01059,GA87697_00036,GA91113_01043,GA91241_00928,GA91506_01063,GA95071_01685
g01674	67.35	96.15	34.78	0	both	hypothetical protein(33)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01538,GA60748_00034,GA67073_01220,GA71389_01425,GA71621_01350,GA71663_01349,GA74349_01328,GA76006_01230,GA78869_01443,GA81665_00034,GA81666_00034,GA83348_00034,GA83349_00996,GA83431_01063,GA83447_00938,GA83571_00034,GA83705_00034,GA83706_01654,GA83842A_01033,GA83842B_00034,GA83882_01027,GA87003_00034,GA87176_00034,GA87262_00034,GA87363_00988,GA87424_01227,GA87620_01061,GA87639_01058,GA87697_00035,GA91113_01042,GA91241_00927,GA91506_01062,GA95071_01684
g01790	67.35	96.15	34.78	0	both	hypothetical protein(33)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01537,GA60748_00033,GA67073_01221,GA71389_01424,GA71621_01349,GA71663_01348,GA74349_01327,GA76006_01229,GA78869_01442,GA81665_00033,GA81666_00033,GA83348_00033,GA83349_00995,GA83431_01062,GA83447_00937,GA83571_00033,GA83705_00033,GA83706_01653,GA83842A_01032,GA83842B_00033,GA83882_01026,GA87003_00033,GA87176_00033,GA87262_00033,GA87363_00987,GA87424_01226,GA87620_01060,GA87639_01057,GA87697_00034,GA91113_01041,GA91241_00926,GA91506_01061,GA95071_01683
g01687	67.35	96.15	34.78	0	both	hypothetical protein(33)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01536,GA60748_00032,GA67073_01222,GA71389_01423,GA71621_01348,GA71663_01347,GA74349_01326,GA76006_01228,GA78869_01441,GA81665_00032,GA81666_00032,GA83348_00032,GA83349_00994,GA83431_01061,GA83447_00936,GA83571_00032,GA83705_00032,GA83706_01652,GA83842A_01031,GA83842B_00032,GA83882_01025,GA87003_00032,GA87176_00032,GA87262_00032,GA87363_00986,GA87424_01225,GA87620_01059,GA87639_01056,GA87697_00033,GA91113_01040,GA91241_00925,GA91506_01060,GA95071_01682
g01608	67.35	96.15	34.78	0	both	hypothetical protein(33)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01535,GA60748_00031,GA67073_01223,GA71389_01422,GA71621_01347,GA71663_01346,GA74349_01325,GA76006_01227,GA78869_01440,GA81665_00031,GA81666_00031,GA83348_00031,GA83349_00993,GA83431_01060,GA83447_00935,GA83571_00031,GA83705_00031,GA83706_01651,GA83842A_01030,GA83842B_00031,GA83882_01024,GA87003_00031,GA87176_00031,GA87262_00031,GA87363_00985,GA87424_01224,GA87620_01058,GA87639_01055,GA87697_00032,GA91113_01039,GA91241_00924,GA91506_01059,GA95071_01681
g01810	67.35	96.15	34.78	0	both	hypothetical protein(33)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78869		GA54827_01534,GA60748_00030,GA67073_01224,GA71389_01421,GA71621_01346,GA71663_01345,GA74349_01324,GA76006_01226,GA78869_01439,GA81665_00030,GA81666_00030,GA83348_00030,GA83349_00992,GA83431_01059,GA83447_00934,GA83571_00030,GA83705_00030,GA83706_01650,GA83842A_01029,GA83842B_00030,GA83882_01023,GA87003_00030,GA87176_00030,GA87262_00030,GA87363_00984,GA87424_01223,GA87620_01057,GA87639_01054,GA87697_00031,GA91113_01038,GA91241_00923,GA91506_01058,GA95071_01680
