gene_family	percent_all	percent_c1	percent_c2	percent_neither	info	product	c1_samples	c2_camples	neither_samples	clusters
g00044	100.00	100.00	100.00	0	both	hypothetical protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01120,GA60748_01193,GA67073_01107,GA71389_01106,GA71621_01031,GA71663_01030,GA74349_01009,GA76006_00763,GA78317_01095,GA78869_01124,GA79872_00638,GA81213_00527,GA81566_00430,GA81665_01139,GA81666_01072,GA83348_01108,GA83349_00837,GA83357_00690,GA83431_00903,GA83447_00803,GA83469_00566,GA83571_01143,GA83705_01139,GA83706_00391,GA83841_00695,GA83842A_00903,GA83842B_01109,GA83874_00853,GA83882_00867,GA87003_01109,GA87176_00811,GA87262_01108,GA87363_00828,GA87364_00688,GA87424_00902,GA87536_00882,GA87620_00902,GA87639_00901,GA87640_00669,GA87672_01126,GA87697_01109,GA87801_00961,GA87875_00639,GA91113_00572,GA91241_00796,GA91506_00902,GA91534_00550,GA91536_00500,GA95071_00853
g00074	100.00	100.00	100.00	0	both	virulence-associated protein D(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01121,GA60748_01192,GA67073_01108,GA71389_01107,GA71621_01032,GA71663_01031,GA74349_01010,GA76006_00764,GA78317_01096,GA78869_01125,GA79872_00639,GA81213_00528,GA81566_00431,GA81665_01138,GA81666_01071,GA83348_01107,GA83349_00836,GA83357_00691,GA83431_00902,GA83447_00802,GA83469_00565,GA83571_01142,GA83705_01138,GA83706_00390,GA83841_00696,GA83842A_00902,GA83842B_01108,GA83874_00854,GA83882_00866,GA87003_01108,GA87176_00810,GA87262_01107,GA87363_00827,GA87364_00689,GA87424_00901,GA87536_00883,GA87620_00901,GA87639_00900,GA87640_00670,GA87672_01127,GA87697_01108,GA87801_00962,GA87875_00640,GA91113_00571,GA91241_00795,GA91506_00901,GA91534_00551,GA91536_00501,GA95071_00852
g00188	100.00	100.00	100.00	0	both	hypothetical protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01122,GA60748_01191,GA67073_01109,GA71389_01108,GA71621_01033,GA71663_01032,GA74349_01011,GA76006_00765,GA78317_01097,GA78869_01126,GA79872_00640,GA81213_00529,GA81566_00432,GA81665_01137,GA81666_01070,GA83348_01106,GA83349_00835,GA83357_00692,GA83431_00901,GA83447_00801,GA83469_00564,GA83571_01141,GA83705_01137,GA83706_00389,GA83841_00697,GA83842A_00901,GA83842B_01107,GA83874_00855,GA83882_00865,GA87003_01107,GA87176_00809,GA87262_01106,GA87363_00826,GA87364_00690,GA87424_00900,GA87536_00884,GA87620_00900,GA87639_00899,GA87640_00671,GA87672_01128,GA87697_01107,GA87801_00963,GA87875_00641,GA91113_00570,GA91241_00794,GA91506_00900,GA91534_00552,GA91536_00502,GA95071_00851
g01330	100.00	100.00	100.00	0	both	fused PTS fructose transporter subunit IIA/HPr protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01123,GA60748_01190,GA67073_01110,GA71389_01109,GA71621_01034,GA71663_01033,GA74349_01012,GA76006_00766,GA78317_01098,GA78869_01127,GA79872_00641,GA81213_00530,GA81566_00433,GA81665_01136,GA81666_01069,GA83348_01105,GA83349_00834,GA83357_00693,GA83431_00900,GA83447_00800,GA83469_00563,GA83571_01140,GA83705_01136,GA83706_00388,GA83841_00698,GA83842A_00900,GA83842B_01106,GA83874_00856,GA83882_00864,GA87003_01106,GA87176_00808,GA87262_01105,GA87363_00825,GA87364_00691,GA87424_00899,GA87536_00885,GA87620_00899,GA87639_00898,GA87640_00672,GA87672_01129,GA87697_01106,GA87801_00964,GA87875_00642,GA91113_00569,GA91241_00793,GA91506_00899,GA91534_00553,GA91536_00503,GA95071_00850
g01410	100.00	100.00	100.00	0	both	1-phosphofructokinase(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01124,GA60748_01189,GA67073_01111,GA71389_01110,GA71621_01035,GA71663_01034,GA74349_01013,GA76006_00767,GA78317_01099,GA78869_01128,GA79872_00642,GA81213_00531,GA81566_00434,GA81665_01135,GA81666_01068,GA83348_01104,GA83349_00833,GA83357_00694,GA83431_00899,GA83447_00799,GA83469_00562,GA83571_01139,GA83705_01135,GA83706_00387,GA83841_00699,GA83842A_00899,GA83842B_01105,GA83874_00857,GA83882_00863,GA87003_01105,GA87176_00807,GA87262_01104,GA87363_00824,GA87364_00692,GA87424_00898,GA87536_00886,GA87620_00898,GA87639_00897,GA87640_00673,GA87672_01130,GA87697_01105,GA87801_00965,GA87875_00643,GA91113_00568,GA91241_00792,GA91506_00898,GA91534_00554,GA91536_00504,GA95071_00849
g00874	100.00	100.00	100.00	0	both	PTS fructose transporter subunit EIIBC(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01125,GA60748_01188,GA67073_01112,GA71389_01111,GA71621_01036,GA71663_01035,GA74349_01014,GA76006_00768,GA78317_01100,GA78869_01129,GA79872_00643,GA81213_00532,GA81566_00435,GA81665_01134,GA81666_01067,GA83348_01103,GA83349_00832,GA83357_00695,GA83431_00898,GA83447_00798,GA83469_00561,GA83571_01138,GA83705_01134,GA83706_00386,GA83841_00700,GA83842A_00898,GA83842B_01104,GA83874_00858,GA83882_00862,GA87003_01104,GA87176_00806,GA87262_01103,GA87363_00823,GA87364_00693,GA87424_00897,GA87536_00887,GA87620_00897,GA87639_00896,GA87640_00674,GA87672_01131,GA87697_01104,GA87801_00966,GA87875_00644,GA91113_00567,GA91241_00791,GA91506_00897,GA91534_00555,GA91536_00505,GA95071_00848
g00909	100.00	100.00	100.00	0	both	preprotein translocase subunit SecG(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01126,GA60748_01187,GA67073_01113,GA71389_01112,GA71621_01037,GA71663_01036,GA74349_01015,GA76006_00769,GA78317_01101,GA78869_01130,GA79872_00644,GA81213_00533,GA81566_00436,GA81665_01133,GA81666_01066,GA83348_01102,GA83349_00831,GA83357_00696,GA83431_00897,GA83447_00797,GA83469_00560,GA83571_01137,GA83705_01133,GA83706_00385,GA83841_00701,GA83842A_00897,GA83842B_01103,GA83874_00859,GA83882_00861,GA87003_01103,GA87176_00805,GA87262_01102,GA87363_00822,GA87364_00694,GA87424_00896,GA87536_00888,GA87620_00896,GA87639_00895,GA87640_00675,GA87672_01132,GA87697_01103,GA87801_00967,GA87875_00645,GA91113_00566,GA91241_00790,GA91506_00896,GA91534_00556,GA91536_00506,GA95071_00847
g01049	100.00	100.00	100.00	0	both	DNA topoisomerase III(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01127,GA60748_01186,GA67073_01114,GA71389_01113,GA71621_01038,GA71663_01037,GA74349_01016,GA76006_00770,GA78317_01102,GA78869_01131,GA79872_00645,GA81213_00534,GA81566_00437,GA81665_01132,GA81666_01065,GA83348_01101,GA83349_00830,GA83357_00697,GA83431_00896,GA83447_00796,GA83469_00559,GA83571_01136,GA83705_01132,GA83706_00384,GA83841_00702,GA83842A_00896,GA83842B_01102,GA83874_00860,GA83882_00860,GA87003_01102,GA87176_00804,GA87262_01101,GA87363_00821,GA87364_00695,GA87424_00895,GA87536_00889,GA87620_00895,GA87639_00894,GA87640_00676,GA87672_01133,GA87697_01102,GA87801_00968,GA87875_00646,GA91113_00565,GA91241_00789,GA91506_00895,GA91534_00557,GA91536_00507,GA95071_00846
g00562	100.00	100.00	100.00	0	both	recombination protein RecR(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01128,GA60748_01185,GA67073_01115,GA71389_01114,GA71621_01039,GA71663_01038,GA74349_01017,GA76006_00771,GA78317_01103,GA78869_01132,GA79872_00646,GA81213_00535,GA81566_00438,GA81665_01131,GA81666_01064,GA83348_01100,GA83349_00829,GA83357_00698,GA83431_00895,GA83447_00795,GA83469_00558,GA83571_01135,GA83705_01131,GA83706_00383,GA83841_00703,GA83842A_00895,GA83842B_01101,GA83874_00861,GA83882_00859,GA87003_01101,GA87176_00803,GA87262_01100,GA87363_00820,GA87364_00696,GA87424_00894,GA87536_00890,GA87620_00894,GA87639_00893,GA87640_00677,GA87672_01134,GA87697_01101,GA87801_00969,GA87875_00647,GA91113_00564,GA91241_00788,GA91506_00894,GA91534_00558,GA91536_00508,GA95071_00845
g00030	100.00	100.00	100.00	0	both	YbaB/EbfC family nucleoid-associated protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01129,GA60748_01184,GA67073_01116,GA71389_01115,GA71621_01040,GA71663_01039,GA74349_01018,GA76006_00772,GA78317_01104,GA78869_01133,GA79872_00647,GA81213_00536,GA81566_00439,GA81665_01130,GA81666_01063,GA83348_01099,GA83349_00828,GA83357_00699,GA83431_00894,GA83447_00794,GA83469_00557,GA83571_01134,GA83705_01130,GA83706_00382,GA83841_00704,GA83842A_00894,GA83842B_01100,GA83874_00862,GA83882_00858,GA87003_01100,GA87176_00802,GA87262_01099,GA87363_00819,GA87364_00697,GA87424_00893,GA87536_00891,GA87620_00893,GA87639_00892,GA87640_00678,GA87672_01135,GA87697_01100,GA87801_00970,GA87875_00648,GA91113_00563,GA91241_00787,GA91506_00893,GA91534_00559,GA91536_00509,GA95071_00844
g01060	100.00	100.00	100.00	0	both	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01130,GA60748_01183,GA67073_01117,GA71389_01116,GA71621_01041,GA71663_01040,GA74349_01019,GA76006_00773,GA78317_01105,GA78869_01134,GA79872_00648,GA81213_00537,GA81566_00440,GA81665_01129,GA81666_01062,GA83348_01098,GA83349_00827,GA83357_00700,GA83431_00893,GA83447_00793,GA83469_00556,GA83571_01133,GA83705_01129,GA83706_00381,GA83841_00705,GA83842A_00893,GA83842B_01099,GA83874_00863,GA83882_00857,GA87003_01099,GA87176_00801,GA87262_01098,GA87363_00818,GA87364_00698,GA87424_00892,GA87536_00892,GA87620_00892,GA87639_00891,GA87640_00679,GA87672_01136,GA87697_01099,GA87801_00971,GA87875_00649,GA91113_00562,GA91241_00786,GA91506_00892,GA91534_00560,GA91536_00510,GA95071_00843
g01085	100.00	100.00	100.00	0	both	penicillin-binding protein 1A(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01131,GA60748_01182,GA67073_01118,GA71389_01117,GA71621_01042,GA71663_01041,GA74349_01020,GA76006_00774,GA78317_01106,GA78869_01135,GA79872_00649,GA81213_00538,GA81566_00441,GA81665_01128,GA81666_01061,GA83348_01097,GA83349_00826,GA83357_00701,GA83431_00892,GA83447_00792,GA83469_00555,GA83571_01132,GA83705_01128,GA83706_00380,GA83841_00706,GA83842A_00892,GA83842B_01098,GA83874_00864,GA83882_00856,GA87003_01098,GA87176_00800,GA87262_01097,GA87363_00817,GA87364_00699,GA87424_00891,GA87536_00893,GA87620_00891,GA87639_00890,GA87640_00680,GA87672_01137,GA87697_01098,GA87801_00972,GA87875_00650,GA91113_00561,GA91241_00785,GA91506_00891,GA91534_00561,GA91536_00511,GA95071_00842
g01440	100.00	100.00	100.00	0	both	pilus assembly protein PilM(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01132,GA60748_01181,GA67073_01119,GA71389_01118,GA71621_01043,GA71663_01042,GA74349_01021,GA76006_00775,GA78317_01107,GA78869_01136,GA79872_00650,GA81213_00539,GA81566_00442,GA81665_01127,GA81666_01060,GA83348_01096,GA83349_00825,GA83357_00702,GA83431_00891,GA83447_00791,GA83469_00554,GA83571_01131,GA83705_01127,GA83706_00379,GA83841_00707,GA83842A_00891,GA83842B_01097,GA83874_00865,GA83882_00855,GA87003_01097,GA87176_00799,GA87262_01096,GA87363_00816,GA87364_00700,GA87424_00890,GA87536_00894,GA87620_00890,GA87639_00889,GA87640_00681,GA87672_01138,GA87697_01097,GA87801_00973,GA87875_00651,GA91113_00560,GA91241_00784,GA91506_00890,GA91534_00562,GA91536_00512,GA95071_00841
g00965	100.00	100.00	100.00	0	both	competence protein ComB(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01133,GA60748_01180,GA67073_01120,GA71389_01119,GA71621_01044,GA71663_01043,GA74349_01022,GA76006_00776,GA78317_01108,GA78869_01137,GA79872_00651,GA81213_00540,GA81566_00443,GA81665_01126,GA81666_01059,GA83348_01095,GA83349_00824,GA83357_00703,GA83431_00890,GA83447_00790,GA83469_00553,GA83571_01130,GA83705_01126,GA83706_00378,GA83841_00708,GA83842A_00890,GA83842B_01096,GA83874_00866,GA83882_00854,GA87003_01096,GA87176_00798,GA87262_01095,GA87363_00815,GA87364_00701,GA87424_00889,GA87536_00895,GA87620_00889,GA87639_00888,GA87640_00682,GA87672_01139,GA87697_01096,GA87801_00974,GA87875_00652,GA91113_00559,GA91241_00783,GA91506_00889,GA91534_00563,GA91536_00513,GA95071_00840
g01522	100.00	100.00	100.00	0	both	competence protein ComC(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01134,GA60748_01179,GA67073_01121,GA71389_01120,GA71621_01045,GA71663_01044,GA74349_01023,GA76006_00777,GA78317_01109,GA78869_01138,GA79872_00652,GA81213_00541,GA81566_00444,GA81665_01125,GA81666_01058,GA83348_01094,GA83349_00823,GA83357_00704,GA83431_00889,GA83447_00789,GA83469_00552,GA83571_01129,GA83705_01125,GA83706_00377,GA83841_00709,GA83842A_00889,GA83842B_01095,GA83874_00867,GA83882_00853,GA87003_01095,GA87176_00797,GA87262_01094,GA87363_00814,GA87364_00702,GA87424_00888,GA87536_00896,GA87620_00888,GA87639_00887,GA87640_00683,GA87672_01140,GA87697_01095,GA87801_00975,GA87875_00653,GA91113_00558,GA91241_00782,GA91506_00888,GA91534_00564,GA91536_00514,GA95071_00839
g00902	100.00	100.00	100.00	0	both	pilus assembly protein PilP(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01135,GA60748_01178,GA67073_01122,GA71389_01121,GA71621_01046,GA71663_01045,GA74349_01024,GA76006_00778,GA78317_01110,GA78869_01139,GA79872_00653,GA81213_00542,GA81566_00445,GA81665_01124,GA81666_01057,GA83348_01093,GA83349_00822,GA83357_00705,GA83431_00888,GA83447_00788,GA83469_00551,GA83571_01128,GA83705_01124,GA83706_00376,GA83841_00710,GA83842A_00888,GA83842B_01094,GA83874_00868,GA83882_00852,GA87003_01094,GA87176_00796,GA87262_01093,GA87363_00813,GA87364_00703,GA87424_00887,GA87536_00897,GA87620_00887,GA87639_00886,GA87640_00684,GA87672_01141,GA87697_01094,GA87801_00976,GA87875_00654,GA91113_00557,GA91241_00781,GA91506_00887,GA91534_00565,GA91536_00515,GA95071_00838
g00250	100.00	100.00	100.00	0	both	type IV pilus secretin PilQ family protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01136,GA60748_01177,GA67073_01123,GA71389_01122,GA71621_01047,GA71663_01046,GA74349_01025,GA76006_00779,GA78317_01111,GA78869_01140,GA79872_00654,GA81213_00543,GA81566_00446,GA81665_01123,GA81666_01056,GA83348_01092,GA83349_00821,GA83357_00706,GA83431_00887,GA83447_00787,GA83469_00550,GA83571_01127,GA83705_01123,GA83706_00375,GA83841_00711,GA83842A_00887,GA83842B_01093,GA83874_00869,GA83882_00851,GA87003_01093,GA87176_00795,GA87262_01092,GA87363_00812,GA87364_00704,GA87424_00886,GA87536_00898,GA87620_00886,GA87639_00885,GA87640_00685,GA87672_01142,GA87697_01093,GA87801_00977,GA87875_00655,GA91113_00556,GA91241_00780,GA91506_00886,GA91534_00566,GA91536_00516,GA95071_00837
g00178	100.00	100.00	100.00	0	both	IS200/IS605 family transposase(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01137,GA60748_01176,GA67073_01124,GA71389_01123,GA71621_01048,GA71663_01047,GA74349_01026,GA76006_00780,GA78317_01112,GA78869_01141,GA79872_00655,GA81213_00544,GA81566_00447,GA81665_01122,GA81666_01055,GA83348_01091,GA83349_00820,GA83357_00707,GA83431_00886,GA83447_00786,GA83469_00549,GA83571_01126,GA83705_01122,GA83706_00374,GA83841_00712,GA83842A_00886,GA83842B_01092,GA83874_00870,GA83882_00850,GA87003_01092,GA87176_00794,GA87262_01091,GA87363_00811,GA87364_00705,GA87424_00885,GA87536_00899,GA87620_00885,GA87639_00884,GA87640_00686,GA87672_01143,GA87697_01092,GA87801_00978,GA87875_00656,GA91113_00555,GA91241_00779,GA91506_00885,GA91534_00567,GA91536_00517,GA95071_00836
g01170	100.00	100.00	100.00	0	both	ComF family protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01138,GA60748_01175,GA67073_01125,GA71389_01124,GA71621_01049,GA71663_01048,GA74349_01027,GA76006_00781,GA78317_01113,GA78869_01142,GA79872_00656,GA81213_00545,GA81566_00448,GA81665_01121,GA81666_01054,GA83348_01090,GA83349_00819,GA83357_00708,GA83431_00885,GA83447_00785,GA83469_00548,GA83571_01125,GA83705_01121,GA83706_00373,GA83841_00713,GA83842A_00885,GA83842B_01091,GA83874_00871,GA83882_00849,GA87003_01091,GA87176_00793,GA87262_01090,GA87363_00810,GA87364_00706,GA87424_00884,GA87536_00900,GA87620_00884,GA87639_00883,GA87640_00687,GA87672_01144,GA87697_01091,GA87801_00979,GA87875_00657,GA91113_00554,GA91241_00778,GA91506_00884,GA91534_00568,GA91536_00518,GA95071_00835
g00786	100.00	100.00	100.00	0	both	Fe-S biogenesis protein NfuA(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01139,GA60748_01174,GA67073_01126,GA71389_01125,GA71621_01050,GA71663_01049,GA74349_01028,GA76006_00782,GA78317_01114,GA78869_01143,GA79872_00657,GA81213_00546,GA81566_00449,GA81665_01120,GA81666_01053,GA83348_01089,GA83349_00818,GA83357_00709,GA83431_00884,GA83447_00784,GA83469_00547,GA83571_01124,GA83705_01120,GA83706_00372,GA83841_00714,GA83842A_00884,GA83842B_01090,GA83874_00872,GA83882_00848,GA87003_01090,GA87176_00792,GA87262_01089,GA87363_00809,GA87364_00707,GA87424_00883,GA87536_00901,GA87620_00883,GA87639_00882,GA87640_00688,GA87672_01145,GA87697_01090,GA87801_00980,GA87875_00658,GA91113_00553,GA91241_00777,GA91506_00883,GA91534_00569,GA91536_00519,GA95071_00834
